amount,companyId,date,donorName,donorType,party,year,donor_has_won_tenders,amountString,dateOriginal
500.0,,2024-09-30,MESUD ČOLAKHODŽIĆ,person,90 - STRANKA DEMOKRATSKE AKCIJE,2024,," 500,00 KM ",30092024
3000.0,,2024-09-17,MEVLA HOTOVIĆ,person,2320 - PLATFORMA ZA PROGRES,2024,," 3.000,00 KM ",17092024
2000.0,,2024-10-28,MEVLUDIN SOFTIĆ,person,3191 - POLITICKA ORGANIZACIJA SNAGA NARODA (KOD 3191),2024,," 2.000,00 KM ",28102024
5000.0,,2024-08-02,MIĆO MATIĆ,person,3035 - NARODNA PARTIJA SRPSKE-DARKO BANJAC,2024,," 5.000,00 KM ",2082024
1000.0,,2024-07-05,MIDHAT GLAVIĆ,person,877 - NASA STRANKA,2024,," 1.000,00 KM ",5072024
100.0,,2024-09-12,MIJO LOVRIĆ,person,27 - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2024,," 100,00 KM ",12092024
1900.0,,2024-07-27,MIKICA LUKIĆ,person,3035 - NARODNA PARTIJA SRPSKE-DARKO BANJAC,2024,," 1.900,00 KM ",27072024
3100.0,,2024-06-27,MIKICA LUKIĆ,person,3035 - NARODNA PARTIJA SRPSKE-DARKO BANJAC,2024,," 3.100,00 KM ",27062024
10000.0,,2024-10-07,MILA GAJIĆ,person,3122 - NARODNI FRONT,2024,," 10.000,00 KM ",7102024
10000.0,,2024-07-02,MILAD SENADIN ČERKIĆ,person,877 - NASA STRANKA,2024,," 10.000,00 KM ",2072024
5262.0,,2024-10-02,MILAN ALJETIĆ,person,440 - PARTIJA DEMOKRATSKOG PROGRESA,2024,," 5.262,00 KM ",2102024
3852.21,,2024-10-05,MILAN ALJETIĆ,person,440 - PARTIJA DEMOKRATSKOG PROGRESA,2024,," 3.852,21 KM ",5102024
6200.0,,2024-08-13,MILAN BAŠČOVANOVIĆ,person,3122 - NARODNI FRONT,2024,," 6.200,00 KM ",13082024
2000.0,,2024-08-22,MILAN DUKANOVIĆ,person,1972 - UJEDINJENA SRPSKA,2024,," 2.000,00 KM ",22082024
1500.0,,2024-10-04,MILAN DUNOVIC,person,1698 - DEMOKRATSKA FRONTA,2024,," 1.500,00 KM ",4102024
5000.0,,2024-09-27,MILAN ĐURANOVIĆ,person,74 - SOCIJALISTICKA PARTIJA,2024,," 5.000,00 KM ",27092024
5000.0,,2024-09-27,MILAN ĐURICA,person,74 - SOCIJALISTICKA PARTIJA,2024,," 5.000,00 KM ",27092024
2300.0,,2024-05-23,MILAN GRUBOR,person,3218 - NEZAVISNI POKRET SVOJIM PUTEM - IGOR RADOJICIC,2024,," 2.300,00 KM ",23052024
5000.0,,2024-08-23,MILAN GRUBOR,person,3218 - NEZAVISNI POKRET SVOJIM PUTEM - IGOR RADOJICIC,2024,," 5.000,00 KM ",23082024
5000.0,,2024-08-29,MILAN GRUBOR,person,3218 - NEZAVISNI POKRET SVOJIM PUTEM - IGOR RADOJICIC,2024,," 5.000,00 KM ",29082024
3000.0,,2024-10-02,MILAN MARIĆ,person,440 - PARTIJA DEMOKRATSKOG PROGRESA,2024,," 3.000,00 KM ",2102024
5000.0,,2024-09-26,MILAN STANIVUK,person,3218 - NEZAVISNI POKRET SVOJIM PUTEM - IGOR RADOJICIC,2024,," 5.000,00 KM ",26092024
3500.0,,2024-10-12,MILAN STANIVUK,person,3218 - NEZAVISNI POKRET SVOJIM PUTEM - IGOR RADOJICIC,2024,," 3.500,00 KM ",12102024
500.0,,2024-06-25,MILAN UNČANIN,person,2447 - SOCIJALISTICKA PARTIJA SRPSKE-SPS,2024,," 500,00 KM ",25062024
7000.0,,2024-10-04,MILAN UNČANIN,person,2447 - SOCIJALISTICKA PARTIJA SRPSKE-SPS,2024,," 7.000,00 KM ",4102024
5000.0,,2024-08-10,MILAN VUČENOVIĆ,person,440 - PARTIJA DEMOKRATSKOG PROGRESA,2024,," 5.000,00 KM ",10082024
5000.0,,2024-10-05,MILAN VUČENOVIĆ,person,440 - PARTIJA DEMOKRATSKOG PROGRESA,2024,," 5.000,00 KM ",5102024
4250.0,,2024-10-21,MILANA PRERADOVIĆ,person,18 - SRPSKA DEMOKRATSKA STRANKA,2024,," 4.250,00 KM ",21102024
1000.0,,2024-08-06,MILANA VUČKOVIĆ,person,461 - DEMOKRATSKI NARODNI SAVEZ,2024,," 1.000,00 KM ",6082024
4000.0,,2024-05-15,MILE ČEKO,person,3035 - NARODNA PARTIJA SRPSKE-DARKO BANJAC,2024,," 4.000,00 KM ",15052024
1500.0,,2024-12-05,MILE MARČETA,person,49 - ZAVICAJNI SOCIJALDEMOKRATI - MILE MARCETA,2024,," 1.500,00 KM ",5122024
9995.0,,2024-09-20,MILE MILINKOVIĆ,person,3037 - REPUBLICKA STRANKA SRPSKE,2024,," 9.995,00 KM ",20092024
3000.0,,2024-10-04,MILENA GLAVAŠ,person,74 - SOCIJALISTICKA PARTIJA,2024,," 3.000,00 KM ",4102024
5000.0,,2024-08-06,MILENKO ROSIĆ,person,1972 - UJEDINJENA SRPSKA,2024,," 5.000,00 KM ",6082024
2000.0,,2024-09-30,MILENKO ŠIBAREVIĆ,person,3122 - NARODNI FRONT,2024,," 2.000,00 KM ",30092024
3870.0,,2024-09-23,MILICA JEFTIĆ,person,3122 - NARODNI FRONT,2024,," 3.870,00 KM ",23092024
5000.0,,2024-10-05,MILICA STOJISAVLJEVIĆ,person,440 - PARTIJA DEMOKRATSKOG PROGRESA,2024,," 5.000,00 KM ",5102024
5000.0,,2024-06-21,MILKO BRANKOVIĆ,person,3122 - NARODNI FRONT,2024,," 5.000,00 KM ",21062024
2962.5,,2024-06-12,MILORAD KOJIĆ,person,515 - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA-SNSD,2024,," 2.962,50 KM ",12062024
1500.0,,2024-08-29,MILORAD RADIĆ,person,1972 - UJEDINJENA SRPSKA,2024,," 1.500,00 KM ",29082024
7000.0,,2024-09-28,MILORAD ROKVIĆ,person,3122 - NARODNI FRONT,2024,," 7.000,00 KM ",28092024
3000.0,,2024-08-28,MILOŠ BRANKOVIĆ,person,3122 - NARODNI FRONT,2024,," 3.000,00 KM ",28082024
4000.0,,2024-10-04,MILOŠ LUKIĆ,person,515 - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA-SNSD,2024,," 4.000,00 KM ",4102024
3000.0,,2024-07-29,MILOVAN PILJIĆ,person,3122 - NARODNI FRONT,2024,," 3.000,00 KM ",29072024
5000.0,,2024-08-28,MILJAN ILIĆ,person,3122 - NARODNI FRONT,2024,," 5.000,00 KM ",28082024
3000.0,,2024-09-05,MILJAN SIMONČEVIĆ,person,3122 - NARODNI FRONT,2024,," 3.000,00 KM ",5092024
5000.0,,2024-11-05,MIODRAG JAKOVLJEVIĆ,person,3122 - NARODNI FRONT,2024,," 5.000,00 KM ",5112024
5000.0,,2024-09-09,MIODRAG JAKOVLJEVIĆ,person,3122 - NARODNI FRONT,2024,," 5.000,00 KM ",9092024
3000.0,,2024-10-31,MIRA CVIJIĆ,person,3122 - NARODNI FRONT,2024,," 3.000,00 KM ",31102024
2000.0,,2024-09-24,MIRALEM JAGODIĆ,person,2321 - POKRET DEMOKRATSKE AKCIJE,2024,," 2.000,00 KM ",24092024
800.0,,2024-10-31,MIRALEM TUFEKČIĆ,person,3117 - POKRET,2024,," 800,00 KM ",31102024
1000.0,,2024-10-05,MIRALEM TUFEKČIĆ,person,3117 - POKRET,2024,," 1.000,00 KM ",5102024
200.0,,2024-05-31,MIRELA BAŠIĆ,person,90 - STRANKA DEMOKRATSKE AKCIJE,2024,," 200,00 KM ",31052024
2000.0,,2024-10-15,MIRJANA HRVAČANIN,person,515 - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA-SNSD,2024,," 2.000,00 KM ",15102024
3000.0,,2024-09-20,MIRJANA RISTANIĆ,person,440 - PARTIJA DEMOKRATSKOG PROGRESA,2024,," 3.000,00 KM ",20092024
2000.0,,2024-09-20,MIRJANA RISTANIĆ,person,440 - PARTIJA DEMOKRATSKOG PROGRESA,2024,," 2.000,00 KM ",20092024
1600.0,,2024-10-03,MIRKO BATAR,person,3122 - NARODNI FRONT,2024,," 1.600,00 KM ",3102024
1000.0,,2024-09-17,MIRKO MARKOVIĆ,person,2010 - HRVATSKA SELJACKA STRANKA-BRAĆA RADIĆ,2024,," 1.000,00 KM ",17092024
5000.0,,2024-08-17,MIRKO ŠUGIĆ,person,1972 - UJEDINJENA SRPSKA,2024,," 5.000,00 KM ",17082024
75.0,,2024-10-31,MIRNES AJANOVIC,person,8 - SOCIJALDEMOKRATSKA PARTIJA BOSNE I HERCEGOVINE,2024,," 75,00 KM ",31102024
400.0,,2024-09-12,MIRNES ALIĆ,person,3191 - POLITICKA ORGANIZACIJA SNAGA NARODA (KOD 3191),2024,," 400,00 KM ",12092024
10000.0,,2024-09-30,MIRNES GUSIC,person,4 - STRANKA ZA BOSNU I HERCEGOVINU,2024,," 10.000,00 KM ",30092024
670.0,,2024-08-27,MIRNESAAGIĆ,person,2317 - POLITICKA ORGANIZACIJA NAROD I PRAVDA,2024,," 670,00 KM ",27082024
1500.0,,2024-07-23,MIRO STANIĆ,person,366 - HRVATSKA STRANKA BOSNE I HERCEGOVINE,2024,," 1.500,00 KM ",23072024
106.0,,2024-08-09,MIRO STANIĆ,person,366 - HRVATSKA STRANKA BOSNE I HERCEGOVINE,2024,," 106,00 KM ",9082024
1700.0,,2024-10-03,MIROLJUB LJILJAK,person,3122 - NARODNI FRONT,2024,," 1.700,00 KM ",3102024
500.0,,2024-09-05,MIROSLAV MAROJEVIĆ,person,27 - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2024,," 500,00 KM ",5092024
5000.0,,2024-08-02,MIROSLAV MIĆIĆ,person,1972 - UJEDINJENA SRPSKA,2024,," 5.000,00 KM ",2082024
2500.0,,2024-10-15,MIROSLAV ZORIĆ,person,515 - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA-SNSD,2024,," 2.500,00 KM ",15102024
3640.05,,2024-06-10,MIROSLAVA RELJIĆ MILINKOVIĆ,person,18 - SRPSKA DEMOKRATSKA STRANKA,2024,," 3.640,05 KM ",10062024
750.0,,2024-07-03,MIROSLAVGILJIĆ,person,27 - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2024,," 750,00 KM ",3072024
10000.0,,2024-09-09,MIRSAD ČAMDŽIĆ,person,877 - NASA STRANKA,2024,," 10.000,00 KM ",9092024
3231.0,,2024-10-07,MIRSAD HADŽIKADIĆ,person,2320 - PLATFORMA ZA PROGRES,2024,," 3.231,00 KM ",7102024
2000.0,,2024-07-12,MIRSAD HALILOVIĆ,person,8 - SOCIJALDEMOKRATSKA PARTIJA BOSNE I HERCEGOVINE,2024,," 2.000,00 KM ",12072024
500.0,,2024-10-03,MIRSAD HELIĆ,person,1698 - DEMOKRATSKA FRONTA,2024,," 500,00 KM ",3102024
1226.4,,2024-10-10,MIRZA ČELIK,person,1698 - DEMOKRATSKA FRONTA,2024,," 1.226,40 KM ",10102024
14380.99,,2024-11-05,MIRZETA HADŽIKADIĆ,person,2320 - PLATFORMA ZA PROGRES,2024,," 14.380,99 KM ",5112024
3000.0,,2024-10-07,MIŠO STOJANOVIĆ,person,515 - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA-SNSD,2024,," 3.000,00 KM ",7102024
5000.0,,2024-08-29,MLADEN BOBAR,person,3122 - NARODNI FRONT,2024,," 5.000,00 KM ",29082024
5000.0,,2024-10-07,MLADEN BOBAR,person,3122 - NARODNI FRONT,2024,," 5.000,00 KM ",7102024
700.0,,2024-09-27,MLADEN BOŽOVIĆ,person,461 - DEMOKRATSKI NARODNI SAVEZ,2024,," 700,00 KM ",27092024
5000.0,,2024-09-11,MLADEN ĆUĆUN,person,2447 - SOCIJALISTICKA PARTIJA SRPSKE-SPS,2024,," 5.000,00 KM ",11092024
3400.0,,2024-10-09,MLADEN DRAGOSLAV,person,461 - DEMOKRATSKI NARODNI SAVEZ,2024,," 3.400,00 KM ",9102024
2500.0,,2024-08-26,MLADEN MAGLAJČEVIĆ,person,1972 - UJEDINJENA SRPSKA,2024,," 2.500,00 KM ",26082024
1500.0,,2024-10-03,MLADEN PRPOŠ,person,515 - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA-SNSD,2024,," 1.500,00 KM ",3102024
1500.0,,2024-10-03,MLADEN PRPOŠ,person,515 - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA-SNSD,2024,," 1.500,00 KM ",3102024
8000.0,,2024-09-06,MLADEN TRIVUNOVIĆ,person,18 - SRPSKA DEMOKRATSKA STRANKA,2024,," 8.000,00 KM ",6092024
4810.0,,2024-05-27,MLADENKA STANIŠIĆ,person,461 - DEMOKRATSKI NARODNI SAVEZ,2024,," 4.810,00 KM ",27052024
260.0,,2024-05-23,MUAMER SALKIĆ,person,90 - STRANKA DEMOKRATSKE AKCIJE,2024,," 260,00 KM ",23052024
1000.0,,2024-09-13,MUAMER ŽUNIĆ,person,3191 - POLITICKA ORGANIZACIJA SNAGA NARODA (KOD 3191),2024,," 1.000,00 KM ",13092024
5000.0,,2024-10-02,MUAMERARNAUTOVIĆ,person,3044 - BOSANSKOHERCEGOVACKA INICIJATIVA-KASUMOVIC FUAD,2024,," 5.000,00 KM ",2102024
2000.0,,2024-07-02,MUGDIM MANDŽUKA,person,90 - STRANKA DEMOKRATSKE AKCIJE,2024,," 2.000,00 KM ",2072024
5000.0,,2024-08-01,MUHAMED ČELIKOVIĆ,person,8 - SOCIJALDEMOKRATSKA PARTIJA BOSNE I HERCEGOVINE,2024,," 5.000,00 KM ",1082024
5000.0,,2024-07-26,MUHAMED ČELIKOVIĆ,person,877 - NASA STRANKA,2024,," 5.000,00 KM ",26072024
5000.0,,2024-09-04,MUHAMED HASANOVIC,person,8 - SOCIJALDEMOKRATSKA PARTIJA BOSNE I HERCEGOVINE,2024,," 5.000,00 KM ",4092024
5000.0,,2024-08-29,MUHAMED PILAV,person,3212 - NAPRIJED BOSNA I HERCEGOVINA!,2024,," 5.000,00 KM ",29082024
5000.0,,2024-09-25,MUHAMED ROŽAJAC,person,3212 - NAPRIJED BOSNA I HERCEGOVINA!,2024,," 5.000,00 KM ",25092024
2000.0,,2024-10-03,MUHAMED ROŽAJAC,person,3212 - NAPRIJED BOSNA I HERCEGOVINA!,2024,," 2.000,00 KM ",3102024
1500.0,,2024-09-11,MUJO HALILOVIĆ,person,90 - STRANKA DEMOKRATSKE AKCIJE,2024,," 1.500,00 KM ",11092024
500.0,,2024-08-28,MUJO KAMARIĆ,person,2321 - POKRET DEMOKRATSKE AKCIJE,2024,," 500,00 KM ",28082024
350.0,,2024-10-02,MUNIB MUNIB,person,8 - SOCIJALDEMOKRATSKA PARTIJA BOSNE I HERCEGOVINE,2024,," 350,00 KM ",2102024
4000.0,,2024-09-24,MURIS CICIC,person,4 - STRANKA ZA BOSNU I HERCEGOVINU,2024,," 4.000,00 KM ",24092024
200.0,,2024-09-13,MURIS TUKA,person,3044 - BOSANSKOHERCEGOVACKA INICIJATIVA-KASUMOVIC FUAD,2024,," 200,00 KM ",13092024
200.0,,2024-05-31,MUSTAFA ŠOGOLJ,person,90 - STRANKA DEMOKRATSKE AKCIJE,2024,," 200,00 KM ",31052024
4900.0,,2024-08-28,MUZAFER KUHINJA,person,3212 - NAPRIJED BOSNA I HERCEGOVINA!,2024,," 4.900,00 KM ",28082024
450.0,,2024-10-04,NADA DELIBAŠIĆ,person,1698 - DEMOKRATSKA FRONTA,2024,," 450,00 KM ",4102024
300.0,,2024-12-05,NADA JOKSIMOVIĆ,person,3127 - POKRET OSNIVANJA KNEZEVINE SRPSKE,2024,," 300,00 KM ",5122024
1000.0,,2024-10-04,NAIDINAHMETSPAHIĆ,person,90 - STRANKA DEMOKRATSKE AKCIJE,2024,," 1.000,00 KM ",4102024
391.17,,2024-09-16,NAILA HODŽIĆ,person,2320 - PLATFORMA ZA PROGRES,2024,," 391,17 KM ",16092024
3270.0,,2024-09-19,NAJDA ĐULIĆ,person,3212 - NAPRIJED BOSNA I HERCEGOVINA!,2024,," 3.270,00 KM ",19092024
183.0,,2024-09-03,NAMIR ČOMAGA,person,8 - SOCIJALDEMOKRATSKA PARTIJA BOSNE I HERCEGOVINE,2024,," 183,00 KM ",3092024
7996.0,,2024-09-25,NASUF HADŽIAHMETOVIĆ,person,3212 - NAPRIJED BOSNA I HERCEGOVINA!,2024,," 7.996,00 KM ",25092024
3000.0,,2024-10-04,NATAŠA GRAČANIN,person,74 - SOCIJALISTICKA PARTIJA,2024,," 3.000,00 KM ",4102024
1500.0,,2024-08-30,NATAŠA LOLIĆ,person,3122 - NARODNI FRONT,2024,," 1.500,00 KM ",30082024
2900.0,,2024-08-15,NATAŠA SIMIKIĆ,person,1972 - UJEDINJENA SRPSKA,2024,," 2.900,00 KM ",15082024
5400.0,,2024-05-16,NATAŠA VASILJEVIĆ,person,3122 - NARODNI FRONT,2024,," 5.400,00 KM ",16052024
5000.0,,2024-09-09,NEBOJŠA ILIĆ,person,3122 - NARODNI FRONT,2024,," 5.000,00 KM ",9092024
5000.0,,2024-09-10,NEBOJŠA RAKOVIĆ,person,2447 - SOCIJALISTICKA PARTIJA SRPSKE-SPS,2024,," 5.000,00 KM ",10092024
5000.0,,2024-08-22,NEDELJKO JOSIPOVIĆ,person,3035 - NARODNA PARTIJA SRPSKE-DARKO BANJAC,2024,," 5.000,00 KM ",22082024
1500.0,,2024-09-12,NEDIM KALĐIJA,person,90 - STRANKA DEMOKRATSKE AKCIJE,2024,," 1.500,00 KM ",12092024
1000.0,,2024-09-26,NEDIM M,person,3212 - NAPRIJED BOSNA I HERCEGOVINA!,2024,," 1.000,00 KM ",26092024
250.0,,2024-09-09,NEDIM MEHIĆ,person,90 - STRANKA DEMOKRATSKE AKCIJE,2024,," 250,00 KM ",9092024
1000.0,,2024-09-09,NEDIM ŠECIĆ,person,3044 - BOSANSKOHERCEGOVACKA INICIJATIVA-KASUMOVIC FUAD,2024,," 1.000,00 KM ",9092024
10000.0,,2024-09-30,NEDRINA MUŠANOVIĆ,person,3122 - NARODNI FRONT,2024,," 10.000,00 KM ",30092024
200.0,,2024-12-04,NEDŽAD ZORNIĆ,person,3065 - BOSANSKA NARODNA STRANKA BNS-VND,2024,," 200,00 KM ",4122024
3000.0,,2024-09-12,NEDŽADSIJE HODŽIĆ,person,3212 - NAPRIJED BOSNA I HERCEGOVINA!,2024,," 3.000,00 KM ",12092024
300.0,,2024-06-26,NEDŽMA DŽANANOVIĆ MIRAŠČIJA,person,90 - STRANKA DEMOKRATSKE AKCIJE,2024,," 300,00 KM ",26062024
8000.0,,2024-07-19,NEĐO KAPURAN,person,18 - SRPSKA DEMOKRATSKA STRANKA,2024,," 8.000,00 KM ",19072024
359.1,,2024-11-05,NEIRAMESIĆ,person,3038 - NARODNI EVROPSKI SAVEZ BOSNE I HERCEGOVINE,2024,," 359,10 KM ",5112024
5000.0,,2024-08-14,NEMANJA ILIĆ,person,1972 - UJEDINJENA SRPSKA,2024,," 5.000,00 KM ",14082024
5445.0,,2024-09-05,NEMANJA KONDIĆ,person,3122 - NARODNI FRONT,2024,," 5.445,00 KM ",5092024
3000.0,,2024-08-29,NEMANJA KOVAČEVIĆ,person,515 - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA-SNSD,2024,," 3.000,00 KM ",29082024
2000.0,,2024-09-12,NEMANJA KOVAČEVIĆ,person,515 - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA-SNSD,2024,," 2.000,00 KM ",12092024
3000.0,,2024-10-02,NEMANJA MARIĆ,person,440 - PARTIJA DEMOKRATSKOG PROGRESA,2024,," 3.000,00 KM ",2102024
3000.0,,2024-10-03,NEMANJA RADULOVIĆ,person,440 - PARTIJA DEMOKRATSKOG PROGRESA,2024,," 3.000,00 KM ",3102024
5000.0,,2024-09-23,NEMANJA RAPIĆ,person,74 - SOCIJALISTICKA PARTIJA,2024,," 5.000,00 KM ",23092024
3000.0,,2024-10-03,NEMANJA ZELIĆ,person,440 - PARTIJA DEMOKRATSKOG PROGRESA,2024,," 3.000,00 KM ",3102024
114.5,,2024-10-05,NEMANJA ZELIĆ,person,440 - PARTIJA DEMOKRATSKOG PROGRESA,2024,," 114,50 KM ",5102024
4950.0,,2024-07-18,NEMANJA ZUBAC,person,3037 - REPUBLICKA STRANKA SRPSKE,2024,," 4.950,00 KM ",18072024
5546.0,,2024-05-21,NENAD BERIĆ,person,461 - DEMOKRATSKI NARODNI SAVEZ,2024,," 5.546,00 KM ",21052024
5000.0,,2024-10-01,NENAD BILANOVIĆ,person,515 - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA-SNSD,2024,," 5.000,00 KM ",1102024
100.0,,2024-10-11,NENAD POPOVIĆ,person,3122 - NARODNI FRONT,2024,," 100,00 KM ",11102024
3000.0,,2024-06-27,NENAD UMJENOVIĆ,person,3122 - NARODNI FRONT,2024,," 3.000,00 KM ",27062024
4900.0,,2024-10-16,NERMIN TURKOVIĆ,person,90 - STRANKA DEMOKRATSKE AKCIJE,2024,," 4.900,00 KM ",16102024
4500.0,,2024-09-11,NEVENA SAVIĆ,person,2426 - STRANKA DEMOKRATSKE SRPSKE SEMBERIJA,2024,," 4.500,00 KM ",11092024
5000.0,,2024-08-29,NEVENKA ĐUKIĆ,person,1972 - UJEDINJENA SRPSKA,2024,," 5.000,00 KM ",29082024
3000.0,,2024-10-02,NEVENKO PANČIĆ,person,440 - PARTIJA DEMOKRATSKOG PROGRESA,2024,," 3.000,00 KM ",2102024
1000.0,,2024-09-23,NIJAZ SALAMOVIĆ,person,2317 - POLITICKA ORGANIZACIJA NAROD I PRAVDA,2024,," 1.000,00 KM ",23092024
500.0,,2024-09-05,NIKO TOMIĆ,person,27 - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2024,," 500,00 KM ",5092024
500.0,,2024-09-30,NIKOLA KONCUL,person,27 - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2024,," 500,00 KM ",30092024
5000.0,,2024-05-21,NIKOLA TEODOROVIĆ,person,3035 - NARODNA PARTIJA SRPSKE-DARKO BANJAC,2024,," 5.000,00 KM ",21052024
150.0,,2024-09-05,NISVET HUKIĆ,person,3117 - POKRET,2024,," 150,00 KM ",5092024
3000.0,,2024-10-04,NOVICA ČEKIĆ,person,74 - SOCIJALISTICKA PARTIJA,2024,," 3.000,00 KM ",4102024
846.0,,2024-10-10,NUSRET OGRLIĆ,person,90 - STRANKA DEMOKRATSKE AKCIJE,2024,," 846,00 KM ",10102024
2000.0,,2024-07-26,NUSRETA MUSTAJBAŠIĆ,person,8 - SOCIJALDEMOKRATSKA PARTIJA BOSNE I HERCEGOVINE,2024,," 2.000,00 KM ",26072024
2000.0,,2024-09-30,OGNJEN OKILJ,person,440 - PARTIJA DEMOKRATSKOG PROGRESA,2024,," 2.000,00 KM ",30092024
350.0,,2024-12-04,OMER DOGAN,person,3065 - BOSANSKA NARODNA STRANKA BNS-VND,2024,," 350,00 KM ",4122024
1000.0,,2024-09-26,OMER DULIĆ,person,2317 - POLITICKA ORGANIZACIJA NAROD I PRAVDA,2024,," 1.000,00 KM ",26092024
100.0,,2024-12-03,ORHAN HADŽAGIĆ,person,2320 - PLATFORMA ZA PROGRES,2024,," 100,00 KM ",3122024
2000.0,,2024-10-01,OSMAN RAMI,person,90 - STRANKA DEMOKRATSKE AKCIJE,2024,," 2.000,00 KM ",1102024
5000.0,,2024-09-05,OSTOJA JOVETIĆ,person,1718 - NARODNI DEMOKRATSKI POKRET,2024,," 5.000,00 KM ",5092024
3300.0,,2024-06-07,PANTELIJA MIĆIĆ,person,3037 - REPUBLICKA STRANKA SRPSKE,2024,," 3.300,00 KM ",7062024
2000.0,,2024-09-19,PAVLE STOJANOVIĆ,person,3122 - NARODNI FRONT,2024,," 2.000,00 KM ",19092024
2970.0,,2024-09-18,PEKIĆ JELENA,person,8 - SOCIJALDEMOKRATSKA PARTIJA BOSNE I HERCEGOVINE,2024,," 2.970,00 KM ",18092024
500.0,,2024-09-10,PERICA IVANEK,person,27 - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2024,," 500,00 KM ",10092024
5000.0,,2024-06-27,PERICA MARKOVIĆ,person,3035 - NARODNA PARTIJA SRPSKE-DARKO BANJAC,2024,," 5.000,00 KM ",27062024
1900.0,,2024-09-11,PERO MARIĆ,person,3122 - NARODNI FRONT,2024,," 1.900,00 KM ",11092024
135.0,,2024-05-10,PETAR BILČAR,person,515 - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA-SNSD,2024,," 135,00 KM ",10052024
135.0,,2024-06-15,PETAR BILČAR,person,515 - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA-SNSD,2024,," 135,00 KM ",15062024
135.0,,2024-07-13,PETAR BILČAR,person,515 - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA-SNSD,2024,," 135,00 KM ",13072024
135.0,,2024-08-20,PETAR BILČAR,person,515 - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA-SNSD,2024,," 135,00 KM ",20082024
135.0,,2024-10-12,PETAR BILČAR,person,515 - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA-SNSD,2024,," 135,00 KM ",12102024
200.0,,2024-09-11,PETAR MENDEŠ,person,27 - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2024,," 200,00 KM ",11092024
900.0,,2024-10-03,PETAR RADIĆ,person,3122 - NARODNI FRONT,2024,," 900,00 KM ",3102024
5000.0,,2024-09-27,PREDRAG MITROVIĆ,person,74 - SOCIJALISTICKA PARTIJA,2024,," 5.000,00 KM ",27092024
5000.0,,2024-09-27,PREDRAG PUĐA,person,1972 - UJEDINJENA SRPSKA,2024,," 5.000,00 KM ",27092024
4000.0,,2024-09-30,RADE DUJAKOVIĆ,person,3122 - NARODNI FRONT,2024,," 4.000,00 KM ",30092024
3000.0,,2024-06-27,RADE STIJAKOVIĆ,person,3122 - NARODNI FRONT,2024,," 3.000,00 KM ",27062024
700.0,,2024-10-01,RADENKO KOMLJENOVIĆ,person,74 - SOCIJALISTICKA PARTIJA,2024,," 700,00 KM ",1102024
3000.0,,2024-08-05,RADICA MILANOVIĆ,person,3122 - NARODNI FRONT,2024,," 3.000,00 KM ",5082024
1500.0,,2024-10-11,RADISLAV JOVIČIĆ,person,461 - DEMOKRATSKI NARODNI SAVEZ,2024,," 1.500,00 KM ",11102024
3000.0,,2024-09-05,RADIŠA ŠIMIŠIĆ,person,3122 - NARODNI FRONT,2024,," 3.000,00 KM ",5092024
2000.0,,2024-09-30,RADOSLAV PANDUREVIĆ,person,3122 - NARODNI FRONT,2024,," 2.000,00 KM ",30092024
5000.0,,2024-08-13,RADOVAN KNEŽEVIĆ,person,1972 - UJEDINJENA SRPSKA,2024,," 5.000,00 KM ",13082024
7000.0,,2024-05-16,RAJKA VASILJEVIĆ,person,3122 - NARODNI FRONT,2024,," 7.000,00 KM ",16052024
6000.0,,2024-07-02,RAJKO STOKIĆ,person,3122 - NARODNI FRONT,2024,," 6.000,00 KM ",2072024
4000.0,,2024-10-31,RANKO CVIJIĆ,person,3122 - NARODNI FRONT,2024,," 4.000,00 KM ",31102024
5000.0,,2024-09-26,RANKO MILIŠIĆ,person,3218 - NEZAVISNI POKRET SVOJIM PUTEM - IGOR RADOJICIC,2024,," 5.000,00 KM ",26092024
1500.0,,2024-08-30,RANKO PILIPOVIĆ,person,3122 - NARODNI FRONT,2024,," 1.500,00 KM ",30082024
